"batch_id","run_id","jcm","ccrs_mode","agent_label","step","file","line","sequence","timestamp_ms","duration_ms","previous_cell","cell","opp_ccrs_detected_count","contingency_ccrs_invocation_count"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","13","mas-0.log","204","204","50801111","139","http://127.0.1.1:8080/cells/2/6","http://127.0.1.1:8080/cells/3/6","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","14","mas-0.log","220","220","50801234","123","http://127.0.1.1:8080/cells/3/6","http://127.0.1.1:8080/cells/3/7","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","15","mas-0.log","235","235","50801356","122","http://127.0.1.1:8080/cells/3/7","http://127.0.1.1:8080/cells/3/8","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","16","mas-0.log","251","251","50801496","140","http://127.0.1.1:8080/cells/3/8","http://127.0.1.1:8080/cells/3/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","17","mas-0.log","267","267","50801629","133","http://127.0.1.1:8080/cells/3/9","http://127.0.1.1:8080/cells/2/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","18","mas-0.log","283","283","50801765","136","http://127.0.1.1:8080/cells/2/9","http://127.0.1.1:8080/cells/2/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","19","mas-0.log","298","298","50801884","119","http://127.0.1.1:8080/cells/2/10","http://127.0.1.1:8080/cells/1/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","20","mas-0.log","312","312","50802015","131","http://127.0.1.1:8080/cells/1/10","http://127.0.1.1:8080/cells/2/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","21","mas-0.log","327","327","50802156","141","http://127.0.1.1:8080/cells/2/10","http://127.0.1.1:8080/cells/2/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","22","mas-0.log","341","341","50802286","130","http://127.0.1.1:8080/cells/2/11","http://127.0.1.1:8080/cells/2/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","23","mas-0.log","356","356","50802413","127","http://127.0.1.1:8080/cells/2/10","http://127.0.1.1:8080/cells/2/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","24","mas-0.log","371","371","50802530","117","http://127.0.1.1:8080/cells/2/9","http://127.0.1.1:8080/cells/3/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","25","mas-0.log","387","387","50802653","123","http://127.0.1.1:8080/cells/3/9","http://127.0.1.1:8080/cells/4/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","26","mas-0.log","403","403","50802768","115","http://127.0.1.1:8080/cells/4/9","http://127.0.1.1:8080/cells/5/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","27","mas-0.log","419","419","50802902","134","http://127.0.1.1:8080/cells/5/9","http://127.0.1.1:8080/cells/6/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","28","mas-0.log","435","435","50803014","112","http://127.0.1.1:8080/cells/6/9","http://127.0.1.1:8080/cells/7/9","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","29","mas-0.log","452","452","50803137","123","http://127.0.1.1:8080/cells/7/9","http://127.0.1.1:8080/cells/7/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","30","mas-0.log","469","469","50803258","121","http://127.0.1.1:8080/cells/7/10","http://127.0.1.1:8080/cells/7/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","31","mas-0.log","485","485","50803380","122","http://127.0.1.1:8080/cells/7/11","http://127.0.1.1:8080/cells/6/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","32","mas-0.log","500","500","50803503","123","http://127.0.1.1:8080/cells/6/11","http://127.0.1.1:8080/cells/5/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","33","mas-0.log","514","514","50803624","121","http://127.0.1.1:8080/cells/5/11","http://127.0.1.1:8080/cells/4/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","34","mas-0.log","527","527","50803760","136","http://127.0.1.1:8080/cells/4/11","http://127.0.1.1:8080/cells/5/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","35","mas-0.log","541","541","50803878","118","http://127.0.1.1:8080/cells/5/11","http://127.0.1.1:8080/cells/6/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","36","mas-0.log","556","556","50804010","132","http://127.0.1.1:8080/cells/6/11","http://127.0.1.1:8080/cells/7/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","37","mas-0.log","572","572","50804136","126","http://127.0.1.1:8080/cells/7/11","http://127.0.1.1:8080/cells/7/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","38","mas-0.log","587","587","50804268","132","http://127.0.1.1:8080/cells/7/12","http://127.0.1.1:8080/cells/8/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","39","mas-0.log","603","603","50804388","120","http://127.0.1.1:8080/cells/8/12","http://127.0.1.1:8080/cells/8/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","40","mas-0.log","620","620","50804519","131","http://127.0.1.1:8080/cells/8/13","http://127.0.1.1:8080/cells/8/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","41","mas-0.log","636","636","50804649","130","http://127.0.1.1:8080/cells/8/14","http://127.0.1.1:8080/cells/7/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","42","mas-0.log","651","651","50804780","131","http://127.0.1.1:8080/cells/7/14","http://127.0.1.1:8080/cells/6/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","43","mas-0.log","666","666","50804912","132","http://127.0.1.1:8080/cells/6/14","http://127.0.1.1:8080/cells/5/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","44","mas-0.log","680","680","50805032","120","http://127.0.1.1:8080/cells/5/14","http://127.0.1.1:8080/cells/5/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","45","mas-0.log","693","693","50805162","130","http://127.0.1.1:8080/cells/5/13","http://127.0.1.1:8080/cells/5/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","46","mas-0.log","707","707","50805285","123","http://127.0.1.1:8080/cells/5/14","http://127.0.1.1:8080/cells/6/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","47","mas-0.log","721","721","50805407","122","http://127.0.1.1:8080/cells/6/14","http://127.0.1.1:8080/cells/7/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","48","mas-0.log","736","736","50805529","122","http://127.0.1.1:8080/cells/7/14","http://127.0.1.1:8080/cells/8/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","49","mas-0.log","752","752","50805647","118","http://127.0.1.1:8080/cells/8/14","http://127.0.1.1:8080/cells/8/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","50","mas-0.log","767","767","50805766","119","http://127.0.1.1:8080/cells/8/15","http://127.0.1.1:8080/cells/9/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","51","mas-0.log","782","782","50805888","122","http://127.0.1.1:8080/cells/9/15","http://127.0.1.1:8080/cells/9/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","52","mas-0.log","798","798","50806000","112","http://127.0.1.1:8080/cells/9/16","http://127.0.1.1:8080/cells/9/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","53","mas-0.log","814","814","50806132","132","http://127.0.1.1:8080/cells/9/17","http://127.0.1.1:8080/cells/8/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","54","mas-0.log","829","829","50806250","118","http://127.0.1.1:8080/cells/8/17","http://127.0.1.1:8080/cells/7/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","55","mas-0.log","845","845","50806376","126","http://127.0.1.1:8080/cells/7/17","http://127.0.1.1:8080/cells/6/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","56","mas-0.log","862","862","50806513","137","http://127.0.1.1:8080/cells/6/17","http://127.0.1.1:8080/cells/5/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","57","mas-0.log","878","878","50806633","120","http://127.0.1.1:8080/cells/5/17","http://127.0.1.1:8080/cells/4/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","58","mas-0.log","893","893","50806749","116","http://127.0.1.1:8080/cells/4/17","http://127.0.1.1:8080/cells/3/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","59","mas-0.log","909","909","50806872","123","http://127.0.1.1:8080/cells/3/17","http://127.0.1.1:8080/cells/3/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","60","mas-0.log","925","925","50806999","127","http://127.0.1.1:8080/cells/3/16","http://127.0.1.1:8080/cells/2/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","61","mas-0.log","939","939","50807118","119","http://127.0.1.1:8080/cells/2/16","http://127.0.1.1:8080/cells/1/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","62","mas-0.log","952","952","50807245","127","http://127.0.1.1:8080/cells/1/16","http://127.0.1.1:8080/cells/2/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","63","mas-0.log","967","967","50807370","125","http://127.0.1.1:8080/cells/2/16","http://127.0.1.1:8080/cells/3/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","64","mas-0.log","983","983","50807506","136","http://127.0.1.1:8080/cells/3/16","http://127.0.1.1:8080/cells/3/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","65","mas-0.log","999","999","50807631","125","http://127.0.1.1:8080/cells/3/15","http://127.0.1.1:8080/cells/3/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","66","mas-0.log","1015","1015","50807748","117","http://127.0.1.1:8080/cells/3/14","http://127.0.1.1:8080/cells/2/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","67","mas-0.log","1030","1030","50807873","125","http://127.0.1.1:8080/cells/2/14","http://127.0.1.1:8080/cells/1/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","68","mas-0.log","1044","1044","50807985","112","http://127.0.1.1:8080/cells/1/14","http://127.0.1.1:8080/cells/1/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","69","mas-0.log","1057","1057","50808098","113","http://127.0.1.1:8080/cells/1/13","http://127.0.1.1:8080/cells/1/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","70","mas-0.log","1071","1071","50808213","115","http://127.0.1.1:8080/cells/1/14","http://127.0.1.1:8080/cells/2/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","71","mas-0.log","1086","1086","50808340","127","http://127.0.1.1:8080/cells/2/14","http://127.0.1.1:8080/cells/3/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","72","mas-0.log","1101","1101","50808465","125","http://127.0.1.1:8080/cells/3/14","http://127.0.1.1:8080/cells/3/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","73","mas-0.log","1115","1115","50808581","116","http://127.0.1.1:8080/cells/3/13","http://127.0.1.1:8080/cells/3/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","74","mas-0.log","1130","1130","50808706","125","http://127.0.1.1:8080/cells/3/14","http://127.0.1.1:8080/cells/3/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","75","mas-0.log","1145","1145","50808834","128","http://127.0.1.1:8080/cells/3/15","http://127.0.1.1:8080/cells/3/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","76","mas-0.log","1160","1160","50808964","130","http://127.0.1.1:8080/cells/3/16","http://127.0.1.1:8080/cells/3/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","77","mas-0.log","1174","1174","50809085","121","http://127.0.1.1:8080/cells/3/17","http://127.0.1.1:8080/cells/4/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","78","mas-0.log","1189","1189","50809211","126","http://127.0.1.1:8080/cells/4/17","http://127.0.1.1:8080/cells/5/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","79","mas-0.log","1205","1205","50809329","118","http://127.0.1.1:8080/cells/5/17","http://127.0.1.1:8080/cells/5/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","80","mas-0.log","1220","1220","50809459","130","http://127.0.1.1:8080/cells/5/18","http://127.0.1.1:8080/cells/5/19","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","81","mas-0.log","1234","1234","50809591","132","http://127.0.1.1:8080/cells/5/19","http://127.0.1.1:8080/cells/4/19","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","82","mas-0.log","1247","1247","50809714","123","http://127.0.1.1:8080/cells/4/19","http://127.0.1.1:8080/cells/5/19","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","83","mas-0.log","1261","1261","50809837","123","http://127.0.1.1:8080/cells/5/19","http://127.0.1.1:8080/cells/5/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","84","mas-0.log","1276","1276","50809954","117","http://127.0.1.1:8080/cells/5/18","http://127.0.1.1:8080/cells/5/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","85","mas-0.log","1292","1292","50810077","123","http://127.0.1.1:8080/cells/5/17","http://127.0.1.1:8080/cells/6/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","86","mas-0.log","1307","1307","50810199","122","http://127.0.1.1:8080/cells/6/17","http://127.0.1.1:8080/cells/6/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","87","mas-0.log","1321","1321","50810318","119","http://127.0.1.1:8080/cells/6/16","http://127.0.1.1:8080/cells/6/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","88","mas-0.log","1336","1336","50810434","116","http://127.0.1.1:8080/cells/6/17","http://127.0.1.1:8080/cells/7/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","89","mas-0.log","1350","1350","50810546","112","http://127.0.1.1:8080/cells/7/17","http://127.0.1.1:8080/cells/8/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","90","mas-0.log","1365","1365","50810671","125","http://127.0.1.1:8080/cells/8/17","http://127.0.1.1:8080/cells/9/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","91","mas-0.log","1381","1381","50810797","126","http://127.0.1.1:8080/cells/9/17","http://127.0.1.1:8080/cells/10/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","92","mas-0.log","1397","1397","50810919","122","http://127.0.1.1:8080/cells/10/17","http://127.0.1.1:8080/cells/11/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","93","mas-0.log","1413","1413","50811032","113","http://127.0.1.1:8080/cells/11/17","http://127.0.1.1:8080/cells/11/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","94","mas-0.log","1428","1428","50811151","119","http://127.0.1.1:8080/cells/11/18","http://127.0.1.1:8080/cells/12/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","95","mas-0.log","1443","1443","50811273","122","http://127.0.1.1:8080/cells/12/18","http://127.0.1.1:8080/cells/13/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","96","mas-0.log","1458","1458","50811397","124","http://127.0.1.1:8080/cells/13/18","http://127.0.1.1:8080/cells/13/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","97","mas-0.log","1472","1472","50811525","128","http://127.0.1.1:8080/cells/13/17","http://127.0.1.1:8080/cells/13/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","98","mas-0.log","1485","1485","50811640","115","http://127.0.1.1:8080/cells/13/16","http://127.0.1.1:8080/cells/13/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","99","mas-0.log","1499","1499","50811763","123","http://127.0.1.1:8080/cells/13/17","http://127.0.1.1:8080/cells/13/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","100","mas-0.log","1513","1513","50811886","123","http://127.0.1.1:8080/cells/13/18","http://127.0.1.1:8080/cells/12/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","101","mas-0.log","1527","1527","50812014","128","http://127.0.1.1:8080/cells/12/18","http://127.0.1.1:8080/cells/11/18","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","102","mas-0.log","1542","1542","50812143","129","http://127.0.1.1:8080/cells/11/18","http://127.0.1.1:8080/cells/11/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","103","mas-0.log","1557","1557","50812272","129","http://127.0.1.1:8080/cells/11/17","http://127.0.1.1:8080/cells/11/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","104","mas-0.log","1571","1571","50812395","123","http://127.0.1.1:8080/cells/11/16","http://127.0.1.1:8080/cells/11/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","105","mas-0.log","1586","1586","50812519","124","http://127.0.1.1:8080/cells/11/17","http://127.0.1.1:8080/cells/10/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","106","mas-0.log","1601","1601","50812632","113","http://127.0.1.1:8080/cells/10/17","http://127.0.1.1:8080/cells/9/17","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","107","mas-0.log","1616","1616","50812750","118","http://127.0.1.1:8080/cells/9/17","http://127.0.1.1:8080/cells/9/16","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","108","mas-0.log","1630","1630","50812867","117","http://127.0.1.1:8080/cells/9/16","http://127.0.1.1:8080/cells/9/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","109","mas-0.log","1644","1644","50812991","124","http://127.0.1.1:8080/cells/9/15","http://127.0.1.1:8080/cells/8/15","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","110","mas-0.log","1659","1659","50813120","129","http://127.0.1.1:8080/cells/8/15","http://127.0.1.1:8080/cells/8/14","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","111","mas-0.log","1675","1675","50813243","123","http://127.0.1.1:8080/cells/8/14","http://127.0.1.1:8080/cells/8/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","112","mas-0.log","1691","1691","50813370","127","http://127.0.1.1:8080/cells/8/13","http://127.0.1.1:8080/cells/9/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","113","mas-0.log","1705","1705","50813479","109","http://127.0.1.1:8080/cells/9/13","http://127.0.1.1:8080/cells/10/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","114","mas-0.log","1718","1718","50813605","126","http://127.0.1.1:8080/cells/10/13","http://127.0.1.1:8080/cells/9/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","115","mas-0.log","1733","1733","50813737","132","http://127.0.1.1:8080/cells/9/13","http://127.0.1.1:8080/cells/8/13","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","116","mas-0.log","1748","1748","50813873","136","http://127.0.1.1:8080/cells/8/13","http://127.0.1.1:8080/cells/8/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","117","mas-0.log","1762","1762","50814005","132","http://127.0.1.1:8080/cells/8/12","http://127.0.1.1:8080/cells/7/12","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","118","mas-0.log","1777","1777","50814123","118","http://127.0.1.1:8080/cells/7/12","http://127.0.1.1:8080/cells/7/11","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","119","mas-0.log","1793","1793","50814255","132","http://127.0.1.1:8080/cells/7/11","http://127.0.1.1:8080/cells/7/10","0","0"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","dfs_baseline_nesw_1","120","mas-0.log","1808","1808","50814372","117","http://127.0.1.1:8080/cells/7/10","http://127.0.1.1:8080/cells/8/10","0","0"
